query	target	evalue	bits	prob	alntmscore	qtmscore	ttmscore	lddt	qcov	tcov	qlen	tlen	batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	7km2-assembly1_K	6.118E-01	47	0.382	6.065E-01	1.397E-01	3.515E-01	3.183E-01	0.174	0.537	546	188	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	3wis-assembly1_A	2.899E-01	45	0.326	4.905E-01	1.500E-01	3.653E-01	2.965E-01	0.233	0.661	546	180	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	1kr5-assembly1_A	7.268E-01	45	0.326	5.951E-01	1.232E-01	2.747E-01	3.186E-01	0.154	0.381	546	218	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	4rhf-assembly1_A	8.636E-01	44	0.301	6.092E-01	1.427E-01	3.386E-01	3.258E-01	0.174	0.550	546	200	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	1vbk-assembly1_A	4.092E-01	42	0.254	5.165E-01	1.126E-01	1.848E-01	2.638E-01	0.147	0.267	546	307	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	3klp-assembly1_X-2	8.636E-01	41	0.233	5.331E-01	1.191E-01	2.134E-01	3.189E-01	0.159	0.333	546	276	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	8bpl-assembly1_A	4.334E-01	41	0.233	4.797E-01	1.293E-01	2.021E-01	2.859E-01	0.200	0.339	546	316	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	8j2b-assembly1_A	2.429E+00	40	0.214	6.687E-01	1.299E-01	1.100E-01	3.629E-01	0.150	0.129	546	653	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	6jcl-assembly1_A	1.087E+00	39	0.196	5.421E-01	1.462E-01	3.150E-01	3.043E-01	0.225	0.486	546	218	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	6whs-assembly1_B	7.301E-02	39	0.196	2.961E-01	1.432E-01	1.047E-01	2.561E-01	0.555	0.283	546	787	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	7km3-assembly1_H	3.252E-01	38	0.179	4.054E-01	1.200E-01	3.150E-01	2.656E-01	0.330	0.742	546	182	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	7bya-assembly1_C	4.092E-01	38	0.179	4.043E-01	1.456E-01	2.372E-01	2.748E-01	0.280	0.512	546	303	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	6ct6-assembly1_B	7.733E-02	38	0.179	2.968E-01	1.128E-01	1.731E-01	2.447E-01	0.390	0.514	546	331	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	7wh9-assembly1_C-2	1.721E+00	38	0.179	5.994E-01	1.173E-01	1.333E-01	3.042E-01	0.152	0.165	546	474	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	8vyd-assembly2_B	1.822E+00	37	0.164	5.646E-01	1.242E-01	2.337E-01	3.142E-01	0.185	0.338	546	263	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	1iol-assembly1_A-2	1.534E+00	37	0.164	5.293E-01	1.188E-01	2.079E-01	3.153E-01	0.159	0.324	546	284	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	2dzu-assembly1_A	3.881E-02	36	0.150	2.423E-01	1.333E-01	2.391E-01	2.318E-01	0.705	0.980	546	244	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	5l3s-assembly1_A	6.479E-01	35	0.138	4.105E-01	1.844E-01	3.265E-01	2.759E-01	0.438	0.745	546	274	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	3km0-assembly1_A	1.930E+00	35	0.138	5.394E-01	1.175E-01	2.096E-01	3.019E-01	0.152	0.317	546	278	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	7o9f-assembly3_C	1.721E+00	35	0.138	5.060E-01	1.768E-01	2.925E-01	3.132E-01	0.335	0.492	546	295	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	6jak-assembly2_D	1.224E-01	35	0.138	2.831E-01	1.589E-01	1.866E-01	2.473E-01	0.562	0.588	546	447	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	7obr-assembly1_x	1.367E+00	35	0.138	4.703E-01	1.851E-01	2.034E-01	3.077E-01	0.388	0.352	546	488	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	5lw0-assembly1_A	1.822E+00	34	0.126	5.583E-01	1.224E-01	2.851E-01	2.828E-01	0.156	0.470	546	202	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	5l3s-assembly4_G	7.698E-01	34	0.126	4.064E-01	1.840E-01	3.204E-01	2.765E-01	0.438	0.740	546	277	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	1obb-assembly1_B	1.930E+00	34	0.126	5.496E-01	1.153E-01	1.302E-01	2.877E-01	0.150	0.168	546	476	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	8aer-assembly1_A	3.631E+00	34	0.126	5.972E-01	1.369E-01	1.210E-01	3.474E-01	0.189	0.153	546	626	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	6dtp-assembly1_B	3.846E+00	33	0.116	5.915E-01	1.316E-01	2.364E-01	3.327E-01	0.159	0.331	546	278	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	1fds-assembly1_A-2	3.631E+00	33	0.116	5.879E-01	1.256E-01	2.251E-01	3.360E-01	0.159	0.326	546	282	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	6frk-assembly1_x	1.822E+00	33	0.116	4.675E-01	1.803E-01	2.478E-01	3.099E-01	0.375	0.452	546	374	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	8i70-assembly1_A-2	5.429E+00	33	0.116	6.627E-01	1.304E-01	1.097E-01	3.592E-01	0.152	0.129	546	658	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	7by9-assembly1_B	3.444E-01	32	0.106	2.914E-01	1.423E-01	2.298E-01	2.633E-01	0.419	0.824	546	307	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	8esw-assembly1_A9	5.454E-01	32	0.106	3.655E-01	1.363E-01	1.863E-01	2.438E-01	0.278	0.486	546	370	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	2j37-assembly1_W	8.636E-01	32	0.106	3.828E-01	1.889E-01	2.097E-01	2.777E-01	0.498	0.463	546	479	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	8vpp-assembly1_A	8.674E-02	32	0.106	2.274E-01	1.578E-01	1.064E-01	2.363E-01	0.656	0.383	546	892	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	2fhp-assembly2_B	3.631E+00	31	0.098	5.428E-01	1.449E-01	3.729E-01	3.082E-01	0.222	0.618	546	178	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	2dzs-assembly1_A	9.731E-02	31	0.098	2.197E-01	1.278E-01	2.150E-01	2.336E-01	0.722	0.975	546	244	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	7cs8-assembly2_B	2.573E+00	31	0.098	5.313E-01	1.494E-01	2.529E-01	2.854E-01	0.333	0.372	546	290	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	2q9a-assembly2_B	1.026E+00	31	0.098	3.746E-01	1.738E-01	2.841E-01	2.710E-01	0.405	0.679	546	290	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	7by8-assembly1_D	3.252E-01	31	0.098	2.874E-01	1.499E-01	2.309E-01	2.408E-01	0.419	0.821	546	301	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	8rs5-assembly1_A	2.165E+00	31	0.098	4.971E-01	1.257E-01	2.051E-01	2.818E-01	0.178	0.318	546	305	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	6ct6-assembly1_A	5.454E-01	31	0.098	3.165E-01	1.177E-01	1.852E-01	2.576E-01	0.390	0.517	546	321	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	3p4x-assembly1_A	8.674E-02	31	0.098	2.009E-01	1.317E-01	1.642E-01	2.557E-01	0.588	0.757	546	399	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	5hxa-assembly1_A-2	8.674E-02	31	0.098	2.246E-01	1.494E-01	1.756E-01	2.257E-01	0.723	0.739	546	448	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	7m3j-assembly1_B	1.541E-01	31	0.098	2.473E-01	1.409E-01	1.047E-01	2.305E-01	0.577	0.343	546	785	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	2dzx-assembly1_A	1.156E-01	30	0.090	2.123E-01	1.166E-01	2.074E-01	2.357E-01	0.722	0.975	546	244	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	6jkt-assembly2_F	1.930E+00	30	0.090	4.625E-01	1.293E-01	2.142E-01	2.609E-01	0.220	0.362	546	298	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	8aet-assembly1_A-2	1.448E+00	30	0.090	4.158E-01	1.449E-01	1.255E-01	2.722E-01	0.335	0.220	546	645	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	1o94-assembly1_A	1.455E-01	30	0.090	2.293E-01	1.392E-01	1.112E-01	2.399E-01	0.533	0.409	546	729	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	8vpn-assembly1_B	1.224E-01	30	0.090	2.302E-01	1.614E-01	1.153E-01	2.256E-01	0.663	0.411	546	841	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	5i45-assembly1_A	1.625E+00	29	0.082	3.862E-01	1.264E-01	2.714E-01	2.727E-01	0.216	0.723	546	195	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	3dul-assembly1_B	6.450E+00	29	0.082	6.022E-01	1.196E-01	2.811E-01	3.333E-01	0.150	0.388	546	206	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	6vw9-assembly1_A-2	3.648E-01	29	0.082	2.707E-01	1.303E-01	2.650E-01	2.333E-01	0.460	0.978	546	231	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	2dzp-assembly1_A	1.455E-01	29	0.082	2.188E-01	1.255E-01	2.134E-01	2.216E-01	0.722	0.975	546	244	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	2dzu-assembly2_B	2.304E-01	29	0.082	2.381E-01	1.341E-01	2.337E-01	2.323E-01	0.705	0.980	546	245	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	2dzv-assembly2_B	2.054E-01	29	0.082	2.287E-01	1.262E-01	2.230E-01	2.396E-01	0.722	0.971	546	245	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	5l3s-assembly2_D	1.721E+00	29	0.082	3.859E-01	1.733E-01	3.052E-01	2.791E-01	0.478	0.738	546	271	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	1uqt-assembly1_B	2.899E-01	29	0.082	2.469E-01	1.566E-01	1.827E-01	2.393E-01	0.555	0.840	546	450	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	8a30-assembly1_A	4.840E+00	29	0.082	5.391E-01	1.285E-01	1.093E-01	3.157E-01	0.201	0.164	546	652	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	6m8v-assembly1_A	2.573E+00	28	0.076	4.729E-01	1.235E-01	2.936E-01	2.596E-01	0.172	0.503	546	183	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	6qlg-assembly1_A	5.429E+00	28	0.076	5.654E-01	1.356E-01	3.358E-01	3.122E-01	0.178	0.521	546	188	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	8k7m-assembly1_A	2.440E-01	28	0.076	2.385E-01	9.418E-02	1.915E-01	2.247E-01	0.333	0.760	546	229	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	2dzs-assembly2_B	2.175E-01	28	0.076	2.268E-01	1.291E-01	2.222E-01	2.309E-01	0.705	0.980	546	245	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	2dzx-assembly2_B	2.584E-01	28	0.076	2.351E-01	1.307E-01	2.303E-01	2.347E-01	0.705	0.980	546	245	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	5xss-assembly3_B	9.146E-01	28	0.076	3.123E-01	1.452E-01	2.609E-01	2.635E-01	0.559	0.801	546	272	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	3coy-assembly1_B	3.056E+00	28	0.076	4.450E-01	1.572E-01	2.738E-01	2.927E-01	0.282	0.667	546	279	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	4g5f-assembly2_A-2	3.056E+00	28	0.076	4.462E-01	1.570E-01	2.730E-01	2.974E-01	0.282	0.688	546	282	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	6jkt-assembly1_B	5.750E+00	28	0.076	5.959E-01	1.226E-01	2.024E-01	3.018E-01	0.152	0.258	546	310	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	5in5-assembly1_A	2.584E-01	28	0.076	2.408E-01	1.306E-01	1.843E-01	2.199E-01	0.451	0.892	546	351	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	8j2e-assembly1_A	1.291E+00	28	0.076	3.430E-01	1.356E-01	1.154E-01	2.748E-01	0.375	0.281	546	654	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	4eh1-assembly1_A	1.822E+00	27	0.069	4.123E-01	1.091E-01	2.097E-01	2.316E-01	0.154	0.388	546	237	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	2dzw-assembly1_A	2.440E-01	27	0.069	2.309E-01	1.314E-01	2.273E-01	2.177E-01	0.705	0.980	546	244	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	6wlf-assembly2_B	6.450E+00	27	0.069	5.470E-01	1.428E-01	1.756E-01	3.064E-01	0.225	0.263	546	434	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	5fxg-assembly1_B	5.454E-01	27	0.069	2.671E-01	1.362E-01	1.209E-01	2.334E-01	0.553	0.353	546	634	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	8j2c-assembly1_A	9.146E-01	27	0.069	3.004E-01	1.358E-01	1.176E-01	2.428E-01	0.379	0.354	546	647	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	8j29-assembly1_A	6.832E+00	27	0.069	5.415E-01	1.335E-01	1.148E-01	3.242E-01	0.201	0.165	546	648	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	6jdd-assembly1_A	4.074E+00	26	0.063	4.967E-01	1.270E-01	3.192E-01	2.583E-01	0.174	0.545	546	176	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	2dzv-assembly1_A	3.648E-01	26	0.063	2.122E-01	1.133E-01	2.081E-01	2.483E-01	0.729	0.980	546	244	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	1wdw-assembly3_I	5.149E-01	26	0.063	2.457E-01	1.039E-01	1.978E-01	2.324E-01	0.555	0.766	546	244	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	2dzw-assembly2_B	2.304E-01	26	0.063	2.077E-01	1.205E-01	2.043E-01	2.192E-01	0.722	0.976	546	245	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	1qyv-assembly1_A	1.534E+00	26	0.063	3.385E-01	1.426E-01	2.448E-01	2.460E-01	0.337	0.764	546	276	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	7cs8-assembly1_A	4.840E+00	26	0.063	5.211E-01	1.152E-01	1.982E-01	2.684E-01	0.156	0.279	546	290	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	6zlj-assembly1_B-2	9.146E-01	26	0.063	3.021E-01	1.450E-01	2.213E-01	2.296E-01	0.375	0.834	546	314	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	1sov-assembly1_A-2	2.304E-01	26	0.063	2.059E-01	1.346E-01	2.034E-01	2.151E-01	0.733	0.987	546	316	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	7kf3-assembly1_B	5.149E-01	26	0.063	2.654E-01	1.265E-01	1.689E-01	2.203E-01	0.350	0.677	546	362	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	6wlf-assembly1_A	8.597E+00	26	0.063	5.910E-01	1.545E-01	1.908E-01	3.231E-01	0.225	0.265	546	431	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	8j2a-assembly1_A	2.725E+00	26	0.063	3.976E-01	1.401E-01	1.195E-01	2.628E-01	0.335	0.216	546	657	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	8z0o-assembly1_A	2.899E-01	26	0.063	2.082E-01	9.788E-02	7.790E-02	2.379E-01	0.366	0.306	546	761	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	8dtg-assembly1_A	2.304E-01	26	0.063	2.054E-01	1.517E-01	1.166E-01	2.247E-01	0.729	0.446	546	802	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	4nat-assembly1_C-2	5.429E+00	25	0.057	4.647E-01	1.441E-01	4.082E-01	2.994E-01	0.266	0.852	546	155	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	6gfk-assembly3_C	8.597E+00	25	0.057	6.030E-01	1.122E-01	2.556E-01	2.829E-01	0.158	0.358	546	218	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	3o38-assembly1_D	1.151E+00	25	0.057	2.892E-01	1.338E-01	2.672E-01	2.410E-01	0.559	0.914	546	244	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	2e09-assembly2_B	5.149E-01	25	0.057	2.288E-01	1.295E-01	2.261E-01	2.341E-01	0.705	0.980	546	245	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	3o4f-assembly1_B	5.429E+00	25	0.057	4.871E-01	1.071E-01	1.932E-01	2.851E-01	0.147	0.285	546	270	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	7cs5-assembly2_B	6.090E+00	25	0.057	4.851E-01	1.406E-01	2.343E-01	2.991E-01	0.332	0.366	546	290	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	9end-assembly1_A	2.886E+00	25	0.057	3.917E-01	1.405E-01	2.248E-01	2.561E-01	0.277	0.508	546	307	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	8pb8-assembly1_B	3.237E+00	25	0.057	3.956E-01	1.405E-01	2.201E-01	2.624E-01	0.293	0.466	546	309	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	2w37-assembly1_A	3.056E+00	25	0.057	4.054E-01	1.447E-01	2.148E-01	2.549E-01	0.291	0.446	546	341	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	6wxx-assembly2_C	8.153E-01	25	0.057	2.552E-01	1.523E-01	2.138E-01	2.439E-01	0.557	0.984	546	372	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	8a7s-assembly1_A	4.570E+00	25	0.057	4.314E-01	1.441E-01	1.234E-01	2.851E-01	0.335	0.217	546	655	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	7aip-assembly1_A	2.293E+00	25	0.057	3.547E-01	1.442E-01	9.653E-02	2.618E-01	0.332	0.324	546	867	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	4pcv-assembly1_B	4.074E+00	24	0.051	3.826E-01	1.167E-01	3.001E-01	2.771E-01	0.342	0.751	546	189	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	8qq5-assembly3_C	5.126E+00	24	0.051	4.788E-01	1.140E-01	2.476E-01	2.463E-01	0.156	0.407	546	214	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	3h8v-assembly1_A	8.117E+00	24	0.051	5.082E-01	1.509E-01	3.103E-01	2.975E-01	0.225	0.537	546	231	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	3ab7-assembly2_A	1.721E+00	24	0.051	3.058E-01	1.259E-01	2.409E-01	2.481E-01	0.324	0.760	546	242	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	5e0k-assembly3_I	6.863E-01	24	0.051	2.358E-01	1.281E-01	2.314E-01	2.253E-01	0.705	0.979	546	242	smoke_batch
T1_Acidimicrobiia_bacterium__GCA_028357055.1_-_ASM2835705v1__JAOMVY010000017.1__10__2080302_3	2dzt-assembly1_A	5.776E-01	24	0.051	2.064E-01	1.222E-01	2.027E-01	2.566E-01	0.729	0.980	546	244	smoke_batch
